Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_7523	jgi.p|Botci1|7523	Supercontig_1.27	+	4109	5232	1.673962	1.395494	1.440980
gene_7525	jgi.p|Botci1|7525	Supercontig_1.27	-	9689	11653	0.180662	0.150608	0.155517
gene_7526	jgi.p|Botci1|7526	Supercontig_1.27	+	12593	14774	0.668561	0.557344	0.575511
gene_7527	jgi.p|Botci1|7527	Supercontig_1.27	-	15992	17844	2.638798	2.199828	2.271530
gene_7529	jgi.p|Botci1|7529	Supercontig_1.27	-	24619	25428	45.763119	38.150311	39.393806
gene_7530	jgi.p|Botci1|7530	Supercontig_1.27	-	29218	30720	24.631773	20.534218	21.203522
gene_7532	jgi.p|Botci1|7532	Supercontig_1.27	-	34422	35885	0.498468	0.415547	0.429091
gene_7531	jgi.p|Botci1|7531	Supercontig_1.27	+	32394	33784	56.005276	46.688663	48.210461
gene_7535	jgi.p|Botci1|7535	Supercontig_1.27	-	41667	44217	48.350079	40.306919	41.620708
gene_7536	jgi.p|Botci1|7536	Supercontig_1.27	+	45380	47429	29.787022	24.831879	25.641262
gene_7539	jgi.p|Botci1|7539	Supercontig_1.27	+	55598	56444	69.954201	58.317150	60.217972
gene_7546	jgi.p|Botci1|7546	Supercontig_1.27	-	78094	78400	0.000000	0.000000	0.000000
gene_7542	jgi.p|Botci1|7542	Supercontig_1.27	+	68189	69534	0.262502	0.218834	0.225967
gene_7544	jgi.p|Botci1|7544	Supercontig_1.27	-	73997	75540	0.226908	0.189161	0.195327
gene_7549	jgi.p|Botci1|7549	Supercontig_1.27	-	82469	82651	0.606557	0.505655	0.522136
gene_7550	jgi.p|Botci1|7550	Supercontig_1.27	-	84511	86022	0.989566	0.824949	0.851838
gene_7548	jgi.p|Botci1|7548	Supercontig_1.27	+	80644	81969	7.871855	6.562353	6.776250
gene_7540	jgi.p|Botci1|7540	Supercontig_1.27	+	59533	59751	3.118722	2.599915	2.684658
gene_7541	jgi.p|Botci1|7541	Supercontig_1.27	+	61358	66016	83.887253	69.932404	72.211823
gene_7552	jgi.p|Botci1|7552	Supercontig_1.27	-	90235	90934	6.042654	5.037444	5.201637
gene_7553	jgi.p|Botci1|7553	Supercontig_1.27	-	92848	93754	12.785409	10.658525	11.005935
gene_7554	jgi.p|Botci1|7554	Supercontig_1.27	+	95513	96077	5.977044	4.982748	5.145159
gene_7555	jgi.p|Botci1|7555	Supercontig_1.27	-	96539	98252	7.279774	6.068766	6.266575
gene_7556	jgi.p|Botci1|7556	Supercontig_1.27	-	98671	98961	8.972508	7.479909	7.723714
gene_7557	jgi.p|Botci1|7557	Supercontig_1.27	-	99520	100437	0.950747	0.792588	0.818422
gene_7562	jgi.p|Botci1|7562	Supercontig_1.27	+	111844	111993	0.000000	0.000000	0.000000
gene_7560	jgi.p|Botci1|7560	Supercontig_1.27	+	108236	108463	3.153509	2.628915	2.714603
gene_7561	jgi.p|Botci1|7561	Supercontig_1.27	+	108764	110609	6.308772	5.259292	5.430717
gene_7564	jgi.p|Botci1|7564	Supercontig_1.27	+	117108	117433	0.000000	0.000000	0.000000
gene_7566	jgi.p|Botci1|7566	Supercontig_1.27	+	120436	120902	0.575117	0.479445	0.495072
gene_7563	jgi.p|Botci1|7563	Supercontig_1.27	+	114799	115884	10.820442	9.020435	9.314452
gene_7558	jgi.p|Botci1|7558	Supercontig_1.27	-	102429	106115	56.295914	46.930954	48.460644
gene_7559	jgi.p|Botci1|7559	Supercontig_1.27	+	106594	107012	27.099442	22.591383	23.327740
gene_7568	jgi.p|Botci1|7568	Supercontig_1.27	+	124941	127081	778.714600	649.173523	670.333069
gene_7569	jgi.p|Botci1|7569	Supercontig_1.27	-	129876	131301	47.630898	39.707382	41.001625
gene_7572	jgi.p|Botci1|7572	Supercontig_1.27	+	137283	138401	2.211796	1.843858	1.903958
gene_7570	jgi.p|Botci1|7570	Supercontig_1.27	-	131932	133264	117.853043	98.247902	101.450249
gene_7571	jgi.p|Botci1|7571	Supercontig_1.27	+	133652	135446	28.064146	23.395607	24.158176
gene_7574	jgi.p|Botci1|7574	Supercontig_1.27	-	143818	144006	0.433862	0.361688	0.373477
gene_7573	jgi.p|Botci1|7573	Supercontig_1.27	-	139742	140382	17.179998	14.322063	14.788885
gene_7575	jgi.p|Botci1|7575	Supercontig_1.27	-	146261	148065	0.669284	0.557947	0.576133
gene_7576	jgi.p|Botci1|7576	Supercontig_1.27	-	149781	151614	0.419003	0.349301	0.360686
gene_7578	jgi.p|Botci1|7578	Supercontig_1.27	-	156131	157196	1.395280	1.163172	1.201085
gene_7579	jgi.p|Botci1|7579	Supercontig_1.27	-	157999	159560	2.171937	1.810630	1.869647
gene_7580	jgi.p|Botci1|7580	Supercontig_1.27	-	160473	162334	1.037172	0.864636	0.892818
gene_7581	jgi.p|Botci1|7581	Supercontig_1.27	+	162588	162857	0.540741	0.450787	0.465481
gene_7582	jgi.p|Botci1|7582	Supercontig_1.27	+	163666	166017	25.332058	21.118010	21.806341
gene_7583	jgi.p|Botci1|7583	Supercontig_1.27	-	166870	169138	8.594968	7.165174	7.398720
gene_7585	jgi.p|Botci1|7585	Supercontig_1.27	-	178655	180543	45.352604	37.808083	39.040424
gene_7586	jgi.p|Botci1|7586	Supercontig_1.27	-	181405	181923	383.914734	320.049591	330.481445
gene_7587	jgi.p|Botci1|7587	Supercontig_1.27	+	184755	186401	18.112457	15.099405	15.591565
gene_7589	jgi.p|Botci1|7589	Supercontig_1.27	-	190408	193108	5.223564	4.354612	4.496548
gene_7588	jgi.p|Botci1|7588	Supercontig_1.27	+	187320	189083	102.459351	85.414986	88.199059
gene_7590	jgi.p|Botci1|7590	Supercontig_1.27	-	194319	196887	4.263182	3.553991	3.669832
gene_7591	jgi.p|Botci1|7591	Supercontig_1.27	+	197138	197763	13.641361	11.372087	11.742756
gene_7593	jgi.p|Botci1|7593	Supercontig_1.27	-	200475	201746	0.283019	0.235938	0.243628
gene_7592	jgi.p|Botci1|7592	Supercontig_1.27	-	198249	199690	3.586448	2.989834	3.087286
gene_7594	jgi.p|Botci1|7594	Supercontig_1.27	-	203531	205838	32.655560	27.223227	28.110558
gene_7597	jgi.p|Botci1|7597	Supercontig_1.27	-	209484	210423	2.822086	2.352625	2.429308
gene_7598	jgi.p|Botci1|7598	Supercontig_1.27	-	210725	212383	4.590829	3.827133	3.951877
gene_7595	jgi.p|Botci1|7595	Supercontig_1.27	+	206731	207841	178.950363	149.181534	154.044052
gene_7596	jgi.p|Botci1|7596	Supercontig_1.27	+	208261	209156	4.016540	3.348379	3.457518
gene_7600	jgi.p|Botci1|7600	Supercontig_1.27	-	215706	219964	2.604210	2.170993	2.241756
gene_7641	jgi.p|Botci1|7641	Supercontig_1.27	+	325010	326841	1.982122	1.652391	1.706250
gene_7642	jgi.p|Botci1|7642	Supercontig_1.27	-	328484	328986	0.320786	0.267422	0.276139
gene_7650	jgi.p|Botci1|7650	Supercontig_1.27	-	344326	345614	2.007162	1.673266	1.727805
gene_7651	jgi.p|Botci1|7651	Supercontig_1.27	-	346687	346986	6.015853	5.015101	5.178566
gene_7656	jgi.p|Botci1|7656	Supercontig_1.27	+	352470	352718	0.590361	0.492153	0.508195
gene_7657	jgi.p|Botci1|7657	Supercontig_1.27	-	352984	353236	0.000000	0.000000	0.000000
gene_7658	jgi.p|Botci1|7658	Supercontig_1.27	+	353515	355830	3.694346	3.079782	3.180167
gene_7652	jgi.p|Botci1|7652	Supercontig_1.27	+	347692	348288	0.587159	0.489484	0.505438
gene_7653	jgi.p|Botci1|7653	Supercontig_1.27	-	348303	348913	5.293447	4.412869	4.556705
gene_7654	jgi.p|Botci1|7654	Supercontig_1.27	-	349168	350674	3.835043	3.197074	3.301281
gene_7659	jgi.p|Botci1|7659	Supercontig_1.27	-	356155	356958	1.677070	1.398085	1.443655
gene_7643	jgi.p|Botci1|7643	Supercontig_1.27	-	333950	335574	33.212467	27.687492	28.589954
gene_7644	jgi.p|Botci1|7644	Supercontig_1.27	+	336096	336552	44.048485	36.720913	37.917812
gene_7645	jgi.p|Botci1|7645	Supercontig_1.27	+	336954	338140	59.075275	49.247959	50.853176
gene_7646	jgi.p|Botci1|7646	Supercontig_1.27	-	338430	339565	34.464558	28.731297	29.667778
gene_7663	jgi.p|Botci1|7663	Supercontig_1.27	+	363424	363600	3.834572	3.196682	3.300876
gene_7660	jgi.p|Botci1|7660	Supercontig_1.27	-	357822	359209	78.492531	65.435112	67.567932
gene_7661	jgi.p|Botci1|7661	Supercontig_1.27	+	359611	359793	4.874317	4.063463	4.195910
gene_7662	jgi.p|Botci1|7662	Supercontig_1.27	+	362243	363013	14.564316	12.141506	12.537253
gene_7666	jgi.p|Botci1|7666	Supercontig_1.27	+	368275	369161	0.000000	0.000000	0.000000
gene_7664	jgi.p|Botci1|7664	Supercontig_1.27	+	365130	365663	19.668818	16.396862	16.931311
gene_7665	jgi.p|Botci1|7665	Supercontig_1.27	-	366071	366666	4.262763	3.553642	3.669472
gene_7667	jgi.p|Botci1|7667	Supercontig_1.27	+	372601	373137	2.184358	1.820985	1.880339
gene_7668	jgi.p|Botci1|7668	Supercontig_1.27	+	374205	375206	1.268578	1.057547	1.092017
gene_7669	jgi.p|Botci1|7669	Supercontig_1.27	+	376501	376910	4.559548	3.801056	3.924950
gene_7670	jgi.p|Botci1|7670	Supercontig_1.27	-	377186	377583	2.068657	1.724531	1.780741
gene_7671	jgi.p|Botci1|7671	Supercontig_1.27	-	381927	383231	20.370590	16.981894	17.535410
gene_7601	jgi.p|Botci1|7601	Supercontig_1.27	-	222932	224680	89.029732	74.219421	76.638565
gene_7602	jgi.p|Botci1|7602	Supercontig_1.27	-	226318	227342	798.135376	665.363586	687.050842
gene_7603	jgi.p|Botci1|7603	Supercontig_1.27	-	228731	229627	157.325531	131.154037	135.428955
gene_7604	jgi.p|Botci1|7604	Supercontig_1.27	+	230091	230600	40.730656	33.955013	35.061760
gene_7605	jgi.p|Botci1|7605	Supercontig_1.27	+	231448	232107	137.946548	114.998802	118.747139
gene_7606	jgi.p|Botci1|7606	Supercontig_1.27	-	232404	233528	36.392887	30.338840	31.327724
gene_7607	jgi.p|Botci1|7607	Supercontig_1.27	-	234340	234793	0.000000	0.000000	0.000000
gene_7608	jgi.p|Botci1|7608	Supercontig_1.27	+	235833	237840	52.540325	43.800114	45.227760
gene_7609	jgi.p|Botci1|7609	Supercontig_1.27	+	238823	239195	0.000000	0.000000	0.000000
gene_7610	jgi.p|Botci1|7610	Supercontig_1.27	-	243604	246995	39.769951	33.154125	34.234768
gene_7611	jgi.p|Botci1|7611	Supercontig_1.27	-	249628	250556	110.775864	92.348030	95.358078
gene_7612	jgi.p|Botci1|7612	Supercontig_1.27	-	250806	251620	78.570869	65.500420	67.635376
gene_7613	jgi.p|Botci1|7613	Supercontig_1.27	+	252984	253721	7.296748	6.082916	6.281186
gene_7614	jgi.p|Botci1|7614	Supercontig_1.27	+	254551	255433	28.182476	23.494253	24.260038
gene_7615	jgi.p|Botci1|7615	Supercontig_1.27	+	257086	258027	0.000000	0.000000	0.000000
gene_7616	jgi.p|Botci1|7616	Supercontig_1.27	-	258606	258731	1.658730	1.382796	1.427868
gene_7617	jgi.p|Botci1|7617	Supercontig_1.27	-	262744	263787	53.700191	44.767033	46.226196
gene_7618	jgi.p|Botci1|7618	Supercontig_1.27	-	264898	266646	40.986767	34.168518	35.282227
gene_7619	jgi.p|Botci1|7619	Supercontig_1.27	+	267240	267722	306.755554	255.726028	264.061310
gene_7620	jgi.p|Botci1|7620	Supercontig_1.27	+	268701	271181	7.498081	6.250757	6.454498
gene_7621	jgi.p|Botci1|7621	Supercontig_1.27	+	271971	272688	0.000000	0.000000	0.000000
gene_7622	jgi.p|Botci1|7622	Supercontig_1.27	+	274906	276108	2.136132	1.780781	1.838825
gene_7623	jgi.p|Botci1|7623	Supercontig_1.27	-	276497	277580	13.943763	11.624184	12.003070
gene_7624	jgi.p|Botci1|7624	Supercontig_1.27	+	280970	282701	28.967720	24.148870	24.935993
gene_7625	jgi.p|Botci1|7625	Supercontig_1.27	+	283518	283715	0.000000	0.000000	0.000000
gene_7626	jgi.p|Botci1|7626	Supercontig_1.27	-	284816	285613	38.614246	32.190670	33.239914
gene_7627	jgi.p|Botci1|7627	Supercontig_1.27	+	286236	289266	27.173691	22.653282	23.391655
gene_7628	jgi.p|Botci1|7628	Supercontig_1.27	+	290136	291274	188.693039	157.303497	162.430740
gene_7629	jgi.p|Botci1|7629	Supercontig_1.27	+	298297	298899	2654.403564	2212.837158	2284.963623
gene_7630	jgi.p|Botci1|7630	Supercontig_1.27	+	300552	301047	10.677928	8.901628	9.191773
gene_7631	jgi.p|Botci1|7631	Supercontig_1.27	-	304341	305869	0.446809	0.372481	0.384622
gene_7632	jgi.p|Botci1|7632	Supercontig_1.27	-	307184	307747	0.000000	0.000000	0.000000
gene_7633	jgi.p|Botci1|7633	Supercontig_1.27	-	310120	310245	0.000000	0.000000	0.000000
gene_7634	jgi.p|Botci1|7634	Supercontig_1.27	-	311541	312833	56.881073	47.418770	48.964363
gene_7635	jgi.p|Botci1|7635	Supercontig_1.27	+	313855	314442	43.010204	35.855350	37.024040
gene_7636	jgi.p|Botci1|7636	Supercontig_1.27	-	315081	316746	14.470629	12.063404	12.456606
gene_7637	jgi.p|Botci1|7637	Supercontig_1.27	-	317172	317897	15.955923	13.301617	13.735177
gene_7638	jgi.p|Botci1|7638	Supercontig_1.27	+	321016	322411	742.313721	618.828003	638.998474
gene_7639	jgi.p|Botci1|7639	Supercontig_1.27	-	322998	323087	1906.277832	1589.163940	1640.962036
gene_7640	jgi.p|Botci1|7640	Supercontig_1.27	+	323753	324333	830.203064	692.096741	714.655396
gene_7672	jgi.p|Botci1|7672	Supercontig_1.27	-	385195	385759	6.400924	5.336115	5.510043
gene_7673	jgi.p|Botci1|7673	Supercontig_1.27	+	386424	391005	16.420288	13.688734	14.134912
gene_7693	jgi.p|Botci1|7693	Supercontig_1.28	-	17289	18461	0.433078	0.361034	0.372802
gene_7690	jgi.p|Botci1|7690	Supercontig_1.28	-	1503	2365	53.711102	44.776127	46.235584
gene_7691	jgi.p|Botci1|7691	Supercontig_1.28	+	3035	3649	11.930555	9.945879	10.270060
gene_7697	jgi.p|Botci1|7697	Supercontig_1.28	-	31522	34101	0.489995	0.408483	0.421797
gene_7700	jgi.p|Botci1|7700	Supercontig_1.28	+	42950	44538	0.000000	0.000000	0.000000
gene_7702	jgi.p|Botci1|7702	Supercontig_1.28	-	45475	47082	0.000000	0.000000	0.000000
gene_7698	jgi.p|Botci1|7698	Supercontig_1.28	-	38559	39529	14.062222	11.722937	12.105042
gene_7705	jgi.p|Botci1|7705	Supercontig_1.28	-	56674	57153	0.000000	0.000000	0.000000
gene_7704	jgi.p|Botci1|7704	Supercontig_1.28	+	54691	55674	7.992886	6.663250	6.880436
gene_7694	jgi.p|Botci1|7694	Supercontig_1.28	-	23294	25674	33.237877	27.708675	28.611828
gene_7695	jgi.p|Botci1|7695	Supercontig_1.28	+	26626	27108	10.231281	8.529284	8.807291
gene_7696	jgi.p|Botci1|7696	Supercontig_1.28	+	27623	28429	347.096161	289.355865	298.787292
gene_7711	jgi.p|Botci1|7711	Supercontig_1.28	+	71104	71983	0.000000	0.000000	0.000000
gene_7710	jgi.p|Botci1|7710	Supercontig_1.28	+	68474	68725	1.770770	1.476198	1.524314
gene_7712	jgi.p|Botci1|7712	Supercontig_1.28	+	72440	73952	0.746835	0.622597	0.642890
gene_7709	jgi.p|Botci1|7709	Supercontig_1.28	-	64410	67015	6.645149	5.539712	5.720277
gene_7706	jgi.p|Botci1|7706	Supercontig_1.28	+	58231	60219	20.706491	17.261917	17.824562
gene_7707	jgi.p|Botci1|7707	Supercontig_1.28	+	60847	61778	405.645172	338.165070	349.187439
gene_7708	jgi.p|Botci1|7708	Supercontig_1.28	+	62364	63867	97.515892	81.293884	83.943626
gene_7713	jgi.p|Botci1|7713	Supercontig_1.28	+	74707	77451	32.386414	26.998856	27.878872
gene_7715	jgi.p|Botci1|7715	Supercontig_1.28	+	84019	84399	0.469816	0.391661	0.404427
gene_7714	jgi.p|Botci1|7714	Supercontig_1.28	+	78164	81704	9.227182	7.692218	7.942943
gene_7716	jgi.p|Botci1|7716	Supercontig_1.28	-	85552	88576	10.987078	9.159350	9.457896
gene_7719	jgi.p|Botci1|7719	Supercontig_1.28	+	93665	94698	0.000000	0.000000	0.000000
gene_7720	jgi.p|Botci1|7720	Supercontig_1.28	+	95384	95521	1.014493	0.845730	0.873296
gene_7718	jgi.p|Botci1|7718	Supercontig_1.28	-	91024	92559	90.838219	75.727058	78.195351
gene_7722	jgi.p|Botci1|7722	Supercontig_1.28	+	99994	100857	16.119047	13.437605	13.875597
gene_7725	jgi.p|Botci1|7725	Supercontig_1.28	+	111819	111956	1.702899	1.419618	1.465889
gene_7726	jgi.p|Botci1|7726	Supercontig_1.28	-	112300	113055	5.242931	4.370757	4.513220
gene_7729	jgi.p|Botci1|7729	Supercontig_1.28	+	119201	119575	0.000000	0.000000	0.000000
gene_7730	jgi.p|Botci1|7730	Supercontig_1.28	-	119902	119994	2.387097	1.989998	2.054861
gene_7727	jgi.p|Botci1|7727	Supercontig_1.28	+	116287	117000	3.120571	2.601456	2.686250
gene_7728	jgi.p|Botci1|7728	Supercontig_1.28	-	117790	117981	4.031250	3.360642	3.470181
gene_7723	jgi.p|Botci1|7723	Supercontig_1.28	-	104615	107246	55.133335	45.961773	47.459877
gene_7724	jgi.p|Botci1|7724	Supercontig_1.28	+	108164	109006	9.964626	8.306986	8.577749
gene_7731	jgi.p|Botci1|7731	Supercontig_1.28	+	122094	122347	35.561192	29.645502	30.611784
gene_7732	jgi.p|Botci1|7732	Supercontig_1.28	-	122429	123155	34.005493	28.348597	29.272606
gene_7733	jgi.p|Botci1|7733	Supercontig_1.28	-	124341	124448	4.750000	3.959826	4.088895
gene_7734	jgi.p|Botci1|7734	Supercontig_1.28	+	124726	126110	29.303001	24.428375	25.224609
gene_7735	jgi.p|Botci1|7735	Supercontig_1.28	+	128453	129512	8.704356	7.256365	7.492883
gene_7738	jgi.p|Botci1|7738	Supercontig_1.28	+	136691	136894	56.151962	46.810947	48.336731
gene_7736	jgi.p|Botci1|7736	Supercontig_1.28	-	130604	132216	32.951416	27.469868	28.365236
gene_7737	jgi.p|Botci1|7737	Supercontig_1.28	+	132735	135745	10.567825	8.809842	9.096994
gene_7739	jgi.p|Botci1|7739	Supercontig_1.28	+	137536	140741	19.857609	16.554247	17.093824
gene_7740	jgi.p|Botci1|7740	Supercontig_1.28	-	141174	143948	4.366623	3.640224	3.758876
gene_7741	jgi.p|Botci1|7741	Supercontig_1.28	-	144663	147600	30.686930	25.582085	26.415922
gene_7742	jgi.p|Botci1|7742	Supercontig_1.28	+	150351	152074	243.490051	202.984879	209.601089
gene_7743	jgi.p|Botci1|7743	Supercontig_1.28	+	152701	153963	39.583530	32.998714	34.074295
gene_7744	jgi.p|Botci1|7744	Supercontig_1.28	-	157823	159219	62.142487	51.804935	53.493492
gene_7745	jgi.p|Botci1|7745	Supercontig_1.28	+	159543	159671	0.426357	0.355431	0.367017
gene_7746	jgi.p|Botci1|7746	Supercontig_1.28	-	160626	165065	0.658625	0.549061	0.566958
gene_7749	jgi.p|Botci1|7749	Supercontig_1.28	+	172095	172429	0.991713	0.826739	0.853686
gene_7751	jgi.p|Botci1|7751	Supercontig_1.28	+	174565	175080	7.901678	6.587215	6.801922
gene_7752	jgi.p|Botci1|7752	Supercontig_1.28	+	176669	178819	0.283593	0.236417	0.244123
gene_7753	jgi.p|Botci1|7753	Supercontig_1.28	+	179674	180466	1.461806	1.218631	1.258352
gene_7747	jgi.p|Botci1|7747	Supercontig_1.28	+	166113	168179	20.035316	16.702393	17.246799
gene_7748	jgi.p|Botci1|7748	Supercontig_1.28	-	168526	171053	1.108233	0.923876	0.953989
gene_7754	jgi.p|Botci1|7754	Supercontig_1.28	+	181985	185536	25.759575	21.474407	22.174355
gene_7760	jgi.p|Botci1|7760	Supercontig_1.28	-	197197	197358	1.802469	1.502624	1.551601
gene_7759	jgi.p|Botci1|7759	Supercontig_1.28	+	196184	196696	5.423531	4.521314	4.668684
gene_7758	jgi.p|Botci1|7758	Supercontig_1.28	+	191763	192894	5.642384	4.703760	4.857077
gene_7755	jgi.p|Botci1|7755	Supercontig_1.28	-	187070	189577	54.484150	45.420578	46.901043
gene_7756	jgi.p|Botci1|7756	Supercontig_1.28	+	189851	189997	5.768707	4.809068	4.965818
gene_7763	jgi.p|Botci1|7763	Supercontig_1.28	+	203195	203590	0.000000	0.000000	0.000000
gene_7764	jgi.p|Botci1|7764	Supercontig_1.28	+	205832	207455	0.313487	0.261338	0.269856
gene_7761	jgi.p|Botci1|7761	Supercontig_1.28	+	199728	201567	6.656094	5.548837	5.729699
gene_7765	jgi.p|Botci1|7765	Supercontig_1.28	+	209063	210396	2.565423	2.138659	2.208367
gene_7769	jgi.p|Botci1|7769	Supercontig_1.28	-	216735	217644	1.458923	1.216228	1.255870
gene_7771	jgi.p|Botci1|7771	Supercontig_1.28	-	221610	222446	0.761051	0.634448	0.655128
gene_7772	jgi.p|Botci1|7772	Supercontig_1.28	+	222928	224367	0.318537	0.265548	0.274203
gene_7770	jgi.p|Botci1|7770	Supercontig_1.28	+	217935	220428	3.382592	2.819890	2.911803
gene_7777	jgi.p|Botci1|7777	Supercontig_1.28	+	233760	235106	0.000000	0.000000	0.000000
gene_7773	jgi.p|Botci1|7773	Supercontig_1.28	+	225511	226884	1.410480	1.175843	1.214169
gene_7781	jgi.p|Botci1|7781	Supercontig_1.28	+	251721	252921	0.000000	0.000000	0.000000
gene_7779	jgi.p|Botci1|7779	Supercontig_1.28	-	246553	248073	0.324129	0.270209	0.279017
gene_7778	jgi.p|Botci1|7778	Supercontig_1.28	-	236886	241582	0.752640	0.627437	0.647888
gene_7782	jgi.p|Botci1|7782	Supercontig_1.28	-	254620	255804	6.628444	5.525786	5.705897
gene_7783	jgi.p|Botci1|7783	Supercontig_1.28	-	257091	258685	11.429196	9.527922	9.838480
gene_7784	jgi.p|Botci1|7784	Supercontig_1.28	-	259513	261727	16.585264	13.826265	14.276926
gene_7785	jgi.p|Botci1|7785	Supercontig_1.28	+	262170	263652	81.516701	67.956200	70.171204
gene_7786	jgi.p|Botci1|7786	Supercontig_1.28	+	264510	265249	245.514297	204.672409	211.343613
gene_7787	jgi.p|Botci1|7787	Supercontig_1.28	+	265922	267499	41.501266	34.597431	35.725121
gene_7788	jgi.p|Botci1|7788	Supercontig_1.28	-	268258	269186	81.029083	67.549706	69.751450
gene_7789	jgi.p|Botci1|7789	Supercontig_1.28	-	269889	270161	83.519279	69.625648	71.895065
gene_7790	jgi.p|Botci1|7790	Supercontig_1.28	-	270765	271268	1.299696	1.083488	1.118804
gene_7793	jgi.p|Botci1|7793	Supercontig_1.28	-	277872	278887	0.000000	0.000000	0.000000
gene_7792	jgi.p|Botci1|7792	Supercontig_1.28	-	276566	277721	1.394516	1.162535	1.200427
gene_7791	jgi.p|Botci1|7791	Supercontig_1.28	+	272183	273271	11357.316406	9467.999023	9776.604492
gene_7796	jgi.p|Botci1|7796	Supercontig_1.28	+	285503	285670	0.452381	0.377126	0.389419
gene_7797	jgi.p|Botci1|7797	Supercontig_1.28	+	287174	288124	9.436382	7.866617	8.123026
gene_7794	jgi.p|Botci1|7794	Supercontig_1.28	-	282864	283391	839.183105	699.582947	722.385559
gene_7795	jgi.p|Botci1|7795	Supercontig_1.28	-	283924	284191	0.000000	0.000000	0.000000
gene_7799	jgi.p|Botci1|7799	Supercontig_1.28	+	296820	297495	233.490738	194.648987	200.993484
gene_7800	jgi.p|Botci1|7800	Supercontig_1.28	-	299190	300059	68.350578	56.980293	58.837540
gene_7804	jgi.p|Botci1|7804	Supercontig_1.28	+	309266	310214	30.850365	25.718332	26.556608
gene_7805	jgi.p|Botci1|7805	Supercontig_1.28	-	310541	312903	0.000000	0.000000	0.000000
gene_7806	jgi.p|Botci1|7806	Supercontig_1.28	+	314138	316805	0.000000	0.000000	0.000000
gene_7808	jgi.p|Botci1|7808	Supercontig_1.28	-	321472	322079	0.000000	0.000000	0.000000
gene_7809	jgi.p|Botci1|7809	Supercontig_1.28	-	323389	325777	0.000000	0.000000	0.000000
gene_7801	jgi.p|Botci1|7801	Supercontig_1.28	+	302568	303737	241.376648	201.223053	207.781830
gene_7802	jgi.p|Botci1|7802	Supercontig_1.28	-	304574	305655	54.471001	45.409618	46.889725
gene_7803	jgi.p|Botci1|7803	Supercontig_1.28	-	306701	307258	53.779617	44.833244	46.294567
gene_7810	jgi.p|Botci1|7810	Supercontig_1.28	-	327787	329638	20.698997	17.255667	17.818110
gene_7811	jgi.p|Botci1|7811	Supercontig_1.28	-	330183	331280	12.402659	10.339447	10.676456
gene_7813	jgi.p|Botci1|7813	Supercontig_1.28	+	339074	341328	1.912519	1.594367	1.646335
gene_7814	jgi.p|Botci1|7814	Supercontig_1.28	+	345203	345592	9.248717	7.710170	7.961480
gene_7815	jgi.p|Botci1|7815	Supercontig_1.28	-	346809	349076	55.662876	46.403221	47.915714
gene_7816	jgi.p|Botci1|7816	Supercontig_1.28	+	349831	350825	202.868835	169.121109	174.633545
gene_7817	jgi.p|Botci1|7817	Supercontig_1.28	+	352200	353804	99.750420	83.156693	85.867149
gene_7822	jgi.p|Botci1|7822	Supercontig_1.28	-	365801	367092	0.000000	0.000000	0.000000
