Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_9942	jgi.p|Botci1|9942	Supercontig_1.4	-	622876	624265	78.497604	60.185944	60.069496
gene_9943	jgi.p|Botci1|9943	Supercontig_1.4	-	625380	627997	38.576893	29.577805	29.520575
gene_9944	jgi.p|Botci1|9944	Supercontig_1.4	-	628585	629986	14.143417	10.844088	10.823107
gene_9945	jgi.p|Botci1|9945	Supercontig_1.4	-	630301	631565	7.775421	5.961596	5.950062
gene_9950	jgi.p|Botci1|9950	Supercontig_1.4	-	641880	642029	2.646667	2.029261	2.025335
gene_9946	jgi.p|Botci1|9946	Supercontig_1.4	+	633381	634214	37.378029	28.658606	28.603157
gene_9947	jgi.p|Botci1|9947	Supercontig_1.4	-	635210	636791	33.572491	25.740812	25.691010
gene_9948	jgi.p|Botci1|9948	Supercontig_1.4	+	637234	638453	41.777031	32.031422	31.969450
gene_9949	jgi.p|Botci1|9949	Supercontig_1.4	+	638795	639842	36.304680	27.835644	27.781788
gene_9952	jgi.p|Botci1|9952	Supercontig_1.4	+	643675	644093	162.078217	124.269142	124.028717
gene_9953	jgi.p|Botci1|9953	Supercontig_1.4	-	644298	644411	746.061401	572.022705	570.915894
gene_9954	jgi.p|Botci1|9954	Supercontig_1.4	-	646327	646464	3.265630	2.503835	2.498990
gene_9955	jgi.p|Botci1|9955	Supercontig_1.4	-	647451	647811	11.211267	8.595940	8.579309
gene_9956	jgi.p|Botci1|9956	Supercontig_1.4	-	650904	651008	9.371428	7.185292	7.171390
gene_9957	jgi.p|Botci1|9957	Supercontig_1.4	-	652018	652509	129.959351	99.642868	99.450073
gene_9958	jgi.p|Botci1|9958	Supercontig_1.4	+	654168	656309	81.018921	62.119095	61.998905
gene_9959	jgi.p|Botci1|9959	Supercontig_1.4	+	657241	658236	462.450012	354.571198	353.885193
gene_9960	jgi.p|Botci1|9960	Supercontig_1.4	-	658970	660412	17.552034	13.457554	13.431516
gene_9962	jgi.p|Botci1|9962	Supercontig_1.4	+	666179	666987	6.458167	4.951628	4.942047
gene_9961	jgi.p|Botci1|9961	Supercontig_1.4	+	661966	663497	41.903793	32.128616	32.066452
gene_9964	jgi.p|Botci1|9964	Supercontig_1.4	+	670346	670477	2.234848	1.713510	1.710195
gene_9963	jgi.p|Botci1|9963	Supercontig_1.4	-	668208	669507	4.415826	3.385717	3.379166
gene_9965	jgi.p|Botci1|9965	Supercontig_1.4	-	670870	672680	4.358887	3.342061	3.335594
gene_9967	jgi.p|Botci1|9967	Supercontig_1.4	-	677094	678630	4.389711	3.365694	3.359182
gene_9968	jgi.p|Botci1|9968	Supercontig_1.4	-	680003	680134	5.098485	3.909127	3.901564
gene_9969	jgi.p|Botci1|9969	Supercontig_1.4	-	681463	682885	96.850548	74.257576	74.113899
gene_9971	jgi.p|Botci1|9971	Supercontig_1.4	+	686660	686806	0.911565	0.698918	0.697566
gene_9970	jgi.p|Botci1|9970	Supercontig_1.4	-	684051	685903	25.600239	19.628302	19.590322
gene_9972	jgi.p|Botci1|9972	Supercontig_1.4	-	687646	688317	260.498383	199.730179	199.343750
gene_9973	jgi.p|Botci1|9973	Supercontig_1.4	+	692183	695116	35.406250	27.146797	27.094273
gene_9975	jgi.p|Botci1|9975	Supercontig_1.4	+	701184	702037	3.197031	2.451238	2.446496
gene_9979	jgi.p|Botci1|9979	Supercontig_1.4	+	708454	709192	1.258189	0.964683	0.962816
gene_9978	jgi.p|Botci1|9978	Supercontig_1.4	-	705258	706638	1.731377	1.327487	1.324919
gene_9980	jgi.p|Botci1|9980	Supercontig_1.4	+	711915	714062	2.197239	1.684674	1.681415
gene_9974	jgi.p|Botci1|9974	Supercontig_1.4	-	697130	698323	396.358734	303.897491	303.309479
gene_9983	jgi.p|Botci1|9983	Supercontig_1.4	+	720014	720127	1.482456	1.136634	1.134434
gene_9982	jgi.p|Botci1|9982	Supercontig_1.4	-	717416	718440	557.545471	427.483124	426.656006
gene_9986	jgi.p|Botci1|9986	Supercontig_1.4	+	728227	729162	0.000000	0.000000	0.000000
gene_9987	jgi.p|Botci1|9987	Supercontig_1.4	+	729922	730822	0.000000	0.000000	0.000000
gene_9989	jgi.p|Botci1|9989	Supercontig_1.4	+	735537	737468	0.000000	0.000000	0.000000
gene_9984	jgi.p|Botci1|9984	Supercontig_1.4	-	721595	721897	9.117207	6.990375	6.976850
gene_9985	jgi.p|Botci1|9985	Supercontig_1.4	+	722408	724488	153.017212	117.321861	117.094872
gene_9988	jgi.p|Botci1|9988	Supercontig_1.4	-	732150	733135	21.972675	16.846962	16.814367
gene_9990	jgi.p|Botci1|9990	Supercontig_1.4	-	738028	739494	50.217846	38.503193	38.428696
gene_9991	jgi.p|Botci1|9991	Supercontig_1.4	+	740181	740862	1605.666626	1231.102051	1228.720093
gene_9992	jgi.p|Botci1|9992	Supercontig_1.4	-	741245	742508	28.373367	21.754522	21.712433
gene_9993	jgi.p|Botci1|9993	Supercontig_1.4	-	742992	745854	27.952072	21.431505	21.390039
gene_9994	jgi.p|Botci1|9994	Supercontig_1.4	+	746522	746973	184.547607	141.496948	141.223175
gene_9995	jgi.p|Botci1|9995	Supercontig_1.4	-	747832	747981	3.693333	2.831764	2.826286
gene_9996	jgi.p|Botci1|9996	Supercontig_1.4	+	749554	752018	20.800528	15.948250	15.917393
gene_9998	jgi.p|Botci1|9998	Supercontig_1.4	+	756538	758055	2.281884	1.749574	1.746189
gene_9997	jgi.p|Botci1|9997	Supercontig_1.4	-	753215	756010	5.522316	4.234088	4.225896
gene_10000	jgi.p|Botci1|10000	Supercontig_1.4	-	763482	763643	0.339506	0.260307	0.259804
gene_10001	jgi.p|Botci1|10001	Supercontig_1.4	-	764218	764388	0.947369	0.726370	0.724964
gene_9999	jgi.p|Botci1|9999	Supercontig_1.4	+	759956	762111	31.485868	24.140949	24.094240
gene_10002	jgi.p|Botci1|10002	Supercontig_1.4	-	765318	766877	61.525002	47.172649	47.081379
gene_10003	jgi.p|Botci1|10003	Supercontig_1.4	+	769108	771514	16.168663	12.396891	12.372906
gene_10004	jgi.p|Botci1|10004	Supercontig_1.4	-	772238	772873	355.833282	272.825714	272.297821
gene_10005	jgi.p|Botci1|10005	Supercontig_1.4	-	773731	775373	11.392482	8.734882	8.717981
gene_10006	jgi.p|Botci1|10006	Supercontig_1.4	-	776786	777869	1.500520	1.150484	1.148258
gene_10007	jgi.p|Botci1|10007	Supercontig_1.4	-	778839	779286	0.000000	0.000000	0.000000
gene_10008	jgi.p|Botci1|10008	Supercontig_1.4	+	779603	780679	0.000000	0.000000	0.000000
gene_10009	jgi.p|Botci1|10009	Supercontig_1.4	-	781208	781405	0.254209	0.194908	0.194531
gene_10010	jgi.p|Botci1|10010	Supercontig_1.4	-	782495	782626	51.602272	39.564667	39.488113
gene_10011	jgi.p|Botci1|10011	Supercontig_1.4	-	783443	783640	0.326599	0.250411	0.249927
gene_10012	jgi.p|Botci1|10012	Supercontig_1.4	-	784634	785595	59.244450	45.424103	45.336212
gene_10018	jgi.p|Botci1|10018	Supercontig_1.4	-	802967	803197	4.264069	3.269361	3.263036
gene_10013	jgi.p|Botci1|10013	Supercontig_1.4	-	788806	789798	186.458206	142.961853	142.685257
gene_10014	jgi.p|Botci1|10014	Supercontig_1.4	-	790246	790781	2.964912	2.273267	2.268869
gene_10015	jgi.p|Botci1|10015	Supercontig_1.4	+	791558	793644	141.699127	108.644020	108.433815
gene_10019	jgi.p|Botci1|10019	Supercontig_1.4	-	804846	805255	0.000000	0.000000	0.000000
gene_10020	jgi.p|Botci1|10020	Supercontig_1.4	+	805420	805536	87.213676	66.868759	66.739380
gene_10021	jgi.p|Botci1|10021	Supercontig_1.4	+	809467	809565	5.393940	4.135660	4.127658
gene_11182	jgi.p|Botci1|11182	Supercontig_1.5	-	15986	16879	4.700224	3.603771	3.596799
gene_11180	jgi.p|Botci1|11180	Supercontig_1.5	+	5539	8264	1.895906	1.453635	1.450823
gene_11181	jgi.p|Botci1|11181	Supercontig_1.5	-	8725	12310	95.375031	73.126259	72.984772
gene_11183	jgi.p|Botci1|11183	Supercontig_1.5	-	18573	19919	83.863640	64.300201	64.175797
gene_11184	jgi.p|Botci1|11184	Supercontig_1.5	+	20266	21508	57.690121	44.232361	44.146778
gene_11186	jgi.p|Botci1|11186	Supercontig_1.5	-	25116	27275	33.552776	25.725697	25.675920
gene_11187	jgi.p|Botci1|11187	Supercontig_1.5	+	27582	27948	98.774185	75.732475	75.585945
gene_11188	jgi.p|Botci1|11188	Supercontig_1.5	-	28622	29167	98.761902	75.723053	75.576546
gene_11189	jgi.p|Botci1|11189	Supercontig_1.5	+	35637	36965	366.807648	281.239990	280.695831
gene_11191	jgi.p|Botci1|11191	Supercontig_1.5	-	39842	40039	4.398990	3.372808	3.366282
gene_11190	jgi.p|Botci1|11190	Supercontig_1.5	+	37837	39097	19.744305	15.138419	15.109128
gene_11192	jgi.p|Botci1|11192	Supercontig_1.5	+	40493	40969	11.776275	9.029144	9.011675
gene_11193	jgi.p|Botci1|11193	Supercontig_1.5	-	43940	44647	2.424837	1.859179	1.855582
gene_11194	jgi.p|Botci1|11194	Supercontig_1.5	-	45978	48322	39.280605	30.117357	30.059084
gene_11195	jgi.p|Botci1|11195	Supercontig_1.5	-	48661	48882	6.041018	4.631789	4.622828
gene_11196	jgi.p|Botci1|11196	Supercontig_1.5	+	49400	54799	33.950005	26.030260	25.979897
gene_11197	jgi.p|Botci1|11197	Supercontig_1.5	-	55051	56177	108.383514	83.100166	82.939384
gene_11198	jgi.p|Botci1|11198	Supercontig_1.5	+	60341	62143	62.280090	47.751598	47.659210
gene_11199	jgi.p|Botci1|11199	Supercontig_1.5	+	62841	63275	9.829703	7.536662	7.522080
gene_11203	jgi.p|Botci1|11203	Supercontig_1.5	+	72810	73592	1.349936	1.035027	1.033025
gene_11204	jgi.p|Botci1|11204	Supercontig_1.5	-	75171	76910	3.769250	2.889972	2.884380
gene_11207	jgi.p|Botci1|11207	Supercontig_1.5	+	82711	82962	0.000000	0.000000	0.000000
gene_11209	jgi.p|Botci1|11209	Supercontig_1.5	+	87686	88460	0.658333	0.504759	0.503783
gene_11210	jgi.p|Botci1|11210	Supercontig_1.5	+	91079	92865	0.474520	0.363826	0.363122
gene_11205	jgi.p|Botci1|11205	Supercontig_1.5	-	77560	77955	5.345834	4.098775	4.090845
gene_11206	jgi.p|Botci1|11206	Supercontig_1.5	+	78902	79934	6.800313	5.213958	5.203870
gene_11200	jgi.p|Botci1|11200	Supercontig_1.5	+	64031	64669	3.659471	2.805802	2.800373
gene_11201	jgi.p|Botci1|11201	Supercontig_1.5	+	66979	69934	245.385513	188.142792	187.778778
gene_11202	jgi.p|Botci1|11202	Supercontig_1.5	-	70353	70849	95.877068	73.511185	73.368950
gene_11211	jgi.p|Botci1|11211	Supercontig_1.5	-	94055	94855	36.925095	28.311333	28.256556
gene_11212	jgi.p|Botci1|11212	Supercontig_1.5	-	95929	97671	8.030131	6.156889	6.144977
gene_11213	jgi.p|Botci1|11213	Supercontig_1.5	+	98695	99039	14.530434	11.140822	11.119267
gene_11216	jgi.p|Botci1|11216	Supercontig_1.5	-	103347	103652	0.506536	0.388373	0.387622
gene_11214	jgi.p|Botci1|11214	Supercontig_1.5	-	100205	100526	11.128969	8.532841	8.516331
gene_11215	jgi.p|Botci1|11215	Supercontig_1.5	+	101475	102670	47.300983	36.266766	36.196594
gene_11218	jgi.p|Botci1|11218	Supercontig_1.5	-	106554	107260	1.069175	0.819761	0.818175
gene_11217	jgi.p|Botci1|11217	Supercontig_1.5	-	104144	105473	16.313007	12.507563	12.483363
gene_11219	jgi.p|Botci1|11219	Supercontig_1.5	+	107557	108672	2.674833	2.050857	2.046889
gene_11220	jgi.p|Botci1|11220	Supercontig_1.5	-	109819	112129	7.795943	5.977331	5.965766
gene_11221	jgi.p|Botci1|11221	Supercontig_1.5	+	114498	115922	59.807018	45.855438	45.766716
gene_11222	jgi.p|Botci1|11222	Supercontig_1.5	-	116544	118068	48.271912	37.011200	36.939590
gene_11225	jgi.p|Botci1|11225	Supercontig_1.5	+	127919	128823	0.000000	0.000000	0.000000
gene_11226	jgi.p|Botci1|11226	Supercontig_1.5	+	131890	132725	2.030110	1.556533	1.553521
gene_11228	jgi.p|Botci1|11228	Supercontig_1.5	-	137113	139361	0.548858	0.420822	0.420008
gene_11227	jgi.p|Botci1|11227	Supercontig_1.5	+	134271	136794	1.743626	1.336878	1.334291
gene_11223	jgi.p|Botci1|11223	Supercontig_1.5	-	121217	121990	2.186065	1.676107	1.672864
gene_11224	jgi.p|Botci1|11224	Supercontig_1.5	+	123707	126548	44.208580	33.895748	33.830166
gene_11229	jgi.p|Botci1|11229	Supercontig_1.5	+	140264	140775	21.627193	16.582073	16.549992
gene_11230	jgi.p|Botci1|11230	Supercontig_1.5	-	142401	142550	5.513333	4.227201	4.219022
gene_11231	jgi.p|Botci1|11231	Supercontig_1.5	-	143074	143930	14.110934	10.819182	10.798249
gene_11232	jgi.p|Botci1|11232	Supercontig_1.5	-	144581	145584	26.508602	20.324762	20.285439
gene_11233	jgi.p|Botci1|11233	Supercontig_1.5	-	146168	147583	79.530243	60.977695	60.859711
gene_11234	jgi.p|Botci1|11234	Supercontig_1.5	+	148113	151256	30.757607	23.582575	23.536945
gene_11236	jgi.p|Botci1|11236	Supercontig_1.5	+	166191	167420	1.645528	1.261665	1.259224
gene_11238	jgi.p|Botci1|11238	Supercontig_1.5	-	174319	174924	3.560231	2.729712	2.724431
gene_11239	jgi.p|Botci1|11239	Supercontig_1.5	-	175714	176054	0.762608	0.584709	0.583578
gene_11240	jgi.p|Botci1|11240	Supercontig_1.5	-	177572	178327	0.789242	0.605130	0.603959
gene_11235	jgi.p|Botci1|11235	Supercontig_1.5	+	157931	161080	52.942707	40.592411	40.513870
gene_11242	jgi.p|Botci1|11242	Supercontig_1.5	-	182662	184621	10.873306	8.336818	8.320687
gene_11243	jgi.p|Botci1|11243	Supercontig_1.5	-	185536	187943	3.710077	2.844603	2.839099
gene_11244	jgi.p|Botci1|11244	Supercontig_1.5	-	190564	191371	74.681213	57.259827	57.149044
gene_11245	jgi.p|Botci1|11245	Supercontig_1.5	+	194063	194336	15.492958	11.878813	11.855829
gene_11246	jgi.p|Botci1|11246	Supercontig_1.5	-	194919	196621	98.497398	75.520248	75.374130
gene_11247	jgi.p|Botci1|11247	Supercontig_1.5	+	197524	197688	3.442424	2.639387	2.634280
gene_11248	jgi.p|Botci1|11248	Supercontig_1.5	+	198537	199484	1024.725342	785.680847	784.160645
gene_11249	jgi.p|Botci1|11249	Supercontig_1.5	-	199754	200969	40.377357	30.958261	30.898361
gene_11250	jgi.p|Botci1|11250	Supercontig_1.5	+	201919	203339	3.836916	2.941853	2.936161
gene_11252	jgi.p|Botci1|11252	Supercontig_1.5	+	206140	210985	2.689953	2.062450	2.058459
gene_11253	jgi.p|Botci1|11253	Supercontig_1.5	-	212872	214253	232.096649	177.953918	177.609604
gene_11255	jgi.p|Botci1|11255	Supercontig_1.5	+	221027	221645	1.343966	1.030450	1.028456
gene_11256	jgi.p|Botci1|11256	Supercontig_1.5	+	222756	223109	1.747619	1.339940	1.337348
gene_11254	jgi.p|Botci1|11254	Supercontig_1.5	-	217248	220253	33.321358	25.548262	25.498831
gene_11259	jgi.p|Botci1|11259	Supercontig_1.5	+	231123	234653	0.582682	0.446756	0.445891
gene_11258	jgi.p|Botci1|11258	Supercontig_1.5	+	227398	229047	0.995152	0.763006	0.761530
gene_11257	jgi.p|Botci1|11257	Supercontig_1.5	-	224854	226460	7.100864	5.444398	5.433864
gene_11260	jgi.p|Botci1|11260	Supercontig_1.5	-	235308	241868	62.274723	47.747486	47.655106
gene_11261	jgi.p|Botci1|11261	Supercontig_1.5	+	244021	245299	93.027176	71.326103	71.188103
gene_11263	jgi.p|Botci1|11263	Supercontig_1.5	-	249403	249758	13.710526	10.512180	10.491841
gene_11264	jgi.p|Botci1|11264	Supercontig_1.5	-	250380	251666	15.020045	11.516218	11.493937
gene_11265	jgi.p|Botci1|11265	Supercontig_1.5	-	255315	257224	25.338993	19.427998	19.390408
gene_11269	jgi.p|Botci1|11269	Supercontig_1.5	-	261396	261790	0.000000	0.000000	0.000000
gene_11270	jgi.p|Botci1|11270	Supercontig_1.5	-	265166	268642	22.913143	17.568041	17.534052
gene_11271	jgi.p|Botci1|11271	Supercontig_1.5	-	270055	270228	3.666667	2.811319	2.805880
gene_11272	jgi.p|Botci1|11272	Supercontig_1.5	+	270518	271621	105.626678	80.986435	80.829742
gene_11273	jgi.p|Botci1|11273	Supercontig_1.5	-	272241	273484	154.513626	118.469200	118.239990
gene_11274	jgi.p|Botci1|11274	Supercontig_1.5	+	274072	274594	710.660156	544.879639	543.825439
gene_11277	jgi.p|Botci1|11277	Supercontig_1.5	+	282051	282508	0.000000	0.000000	0.000000
gene_11275	jgi.p|Botci1|11275	Supercontig_1.5	-	275592	276891	198.570877	152.248932	151.954346
gene_11276	jgi.p|Botci1|11276	Supercontig_1.5	+	277227	278915	50.726189	38.892952	38.817699
gene_11278	jgi.p|Botci1|11278	Supercontig_1.5	+	283792	285967	26.955561	20.667459	20.627470
gene_11279	jgi.p|Botci1|11279	Supercontig_1.5	+	287992	289104	98.338722	75.398598	75.252708
gene_11280	jgi.p|Botci1|11280	Supercontig_1.5	-	290269	291762	7.109103	5.450715	5.440169
gene_11281	jgi.p|Botci1|11281	Supercontig_1.5	-	292760	293333	920.301575	705.616699	704.251465
gene_11282	jgi.p|Botci1|11282	Supercontig_1.5	+	293765	294481	33.886662	25.981693	25.931423
gene_11283	jgi.p|Botci1|11283	Supercontig_1.5	-	294984	298300	34.406071	26.379938	26.328897
gene_11284	jgi.p|Botci1|11284	Supercontig_1.5	-	299377	299944	46.583817	35.716900	35.647793
gene_11285	jgi.p|Botci1|11285	Supercontig_1.5	+	300224	302077	33.555168	25.727530	25.677752
gene_11286	jgi.p|Botci1|11286	Supercontig_1.5	-	302596	304179	32.359287	24.810619	24.762617
gene_11287	jgi.p|Botci1|11287	Supercontig_1.5	-	305250	305588	30.111111	23.086891	23.042221
gene_11288	jgi.p|Botci1|11288	Supercontig_1.5	+	308308	309336	331.984436	254.540207	254.047729
gene_11289	jgi.p|Botci1|11289	Supercontig_1.5	-	311333	312240	3.215506	2.465404	2.460633
gene_11290	jgi.p|Botci1|11290	Supercontig_1.5	+	313403	314109	10.857449	8.324659	8.308553
gene_11291	jgi.p|Botci1|11291	Supercontig_1.5	+	314966	315082	34.598289	26.527315	26.475988
gene_11292	jgi.p|Botci1|11292	Supercontig_1.5	-	315535	316583	72.561676	55.634727	55.527088
gene_11297	jgi.p|Botci1|11297	Supercontig_1.5	-	327125	329072	3.756676	2.880331	2.874758
gene_11293	jgi.p|Botci1|11293	Supercontig_1.5	+	318031	319741	32.298489	24.764004	24.716091
gene_11294	jgi.p|Botci1|11294	Supercontig_1.5	+	320572	323282	68.200554	52.290955	52.189781
gene_11295	jgi.p|Botci1|11295	Supercontig_1.5	-	323473	323743	1.848039	1.416935	1.414193
gene_11296	jgi.p|Botci1|11296	Supercontig_1.5	+	324421	326407	64.997154	49.834835	49.738415
gene_11298	jgi.p|Botci1|11298	Supercontig_1.5	-	330155	331561	20.769575	15.924518	15.893707
gene_11299	jgi.p|Botci1|11299	Supercontig_1.5	-	332495	334558	54.979267	42.153889	42.072327
gene_11300	jgi.p|Botci1|11300	Supercontig_1.5	-	335241	335756	235.114853	180.268051	179.919250
gene_11301	jgi.p|Botci1|11301	Supercontig_1.5	+	337206	338572	33.274914	25.512651	25.463291
gene_11302	jgi.p|Botci1|11302	Supercontig_1.5	-	339130	340596	19.585276	15.016488	14.987433
gene_11304	jgi.p|Botci1|11304	Supercontig_1.5	-	343949	345900	55.814003	42.793903	42.711102
gene_11305	jgi.p|Botci1|11305	Supercontig_1.5	+	346263	346544	57.443264	44.043091	43.957874
gene_11306	jgi.p|Botci1|11306	Supercontig_1.5	+	348864	350951	44.030174	33.758961	33.693645
gene_11307	jgi.p|Botci1|11307	Supercontig_1.5	+	352777	354706	74.639160	57.227589	57.116859
gene_11308	jgi.p|Botci1|11308	Supercontig_1.5	+	355350	356843	35.236767	27.016850	26.964579
gene_11309	jgi.p|Botci1|11309	Supercontig_1.5	-	357771	358953	16.114084	12.355044	12.331140
gene_11310	jgi.p|Botci1|11310	Supercontig_1.5	+	359307	359965	0.000000	0.000000	0.000000
gene_11316	jgi.p|Botci1|11316	Supercontig_1.5	+	370604	371308	28.702127	22.006592	21.964012
gene_11311	jgi.p|Botci1|11311	Supercontig_1.5	+	360499	363099	1.931282	1.480759	1.477894
gene_11312	jgi.p|Botci1|11312	Supercontig_1.5	-	364169	365188	983.683472	754.213135	752.753845
gene_11313	jgi.p|Botci1|11313	Supercontig_1.5	+	365488	366432	76.472084	58.632931	58.519489
gene_11314	jgi.p|Botci1|11314	Supercontig_1.5	-	366691	367938	279.258636	214.114105	213.699829
gene_11315	jgi.p|Botci1|11315	Supercontig_1.5	+	368244	370078	118.299362	90.702881	90.527382
gene_11320	jgi.p|Botci1|11320	Supercontig_1.5	-	376354	376473	0.658333	0.504759	0.503783
gene_11317	jgi.p|Botci1|11317	Supercontig_1.5	+	372351	373031	15.025698	11.520553	11.498263
gene_11318	jgi.p|Botci1|11318	Supercontig_1.5	+	373391	373984	32.395454	24.838350	24.790293
gene_11319	jgi.p|Botci1|11319	Supercontig_1.5	-	374163	374849	124.598602	95.532654	95.347816
gene_11321	jgi.p|Botci1|11321	Supercontig_1.5	-	376774	377987	29.350023	22.503349	22.459810
gene_11322	jgi.p|Botci1|11322	Supercontig_1.5	+	379055	380982	33.920258	26.007454	25.957132
gene_11323	jgi.p|Botci1|11323	Supercontig_1.5	-	381277	382098	27.482761	21.071674	21.030905
gene_11324	jgi.p|Botci1|11324	Supercontig_1.5	+	382799	383392	61.646465	47.265785	47.174332
gene_11325	jgi.p|Botci1|11325	Supercontig_1.5	-	383643	384512	52.261799	40.070339	39.992813
gene_11326	jgi.p|Botci1|11326	Supercontig_1.5	+	385057	385904	8.674589	6.651010	6.638141
gene_11327	jgi.p|Botci1|11327	Supercontig_1.5	+	386666	387874	9.685305	7.425949	7.411582
gene_11331	jgi.p|Botci1|11331	Supercontig_1.5	+	394493	395399	0.000000	0.000000	0.000000
gene_11330	jgi.p|Botci1|11330	Supercontig_1.5	-	392219	393836	0.181604	0.139240	0.138971
gene_11332	jgi.p|Botci1|11332	Supercontig_1.5	+	395844	397973	1.150421	0.882055	0.880348
gene_11333	jgi.p|Botci1|11333	Supercontig_1.5	+	398656	400029	1.601732	1.228085	1.225709
gene_11328	jgi.p|Botci1|11328	Supercontig_1.5	+	389220	389945	78.915047	60.506004	60.388939
gene_11329	jgi.p|Botci1|11329	Supercontig_1.5	+	390703	391747	51.927490	39.814018	39.736988
gene_11334	jgi.p|Botci1|11334	Supercontig_1.5	+	400627	401036	14.094393	10.806499	10.785591
gene_11335	jgi.p|Botci1|11335	Supercontig_1.5	+	401310	402525	14.549524	11.155459	11.133876
gene_11336	jgi.p|Botci1|11336	Supercontig_1.5	-	403022	404802	21.974537	16.848389	16.815790
gene_11337	jgi.p|Botci1|11337	Supercontig_1.5	+	405236	406229	38.996700	29.899681	29.841829
gene_11338	jgi.p|Botci1|11338	Supercontig_1.5	-	407266	408378	48.621742	37.279427	37.207294
gene_11340	jgi.p|Botci1|11340	Supercontig_1.5	+	413865	415392	2.610600	2.001608	1.997735
gene_11339	jgi.p|Botci1|11339	Supercontig_1.5	-	409462	413267	33.019913	25.317137	25.268152
gene_11342	jgi.p|Botci1|11342	Supercontig_1.5	-	423672	424295	2.055180	1.575755	1.572706
gene_11341	jgi.p|Botci1|11341	Supercontig_1.5	-	421841	422964	15.761236	12.084507	12.061126
gene_11345	jgi.p|Botci1|11345	Supercontig_1.5	-	431316	431950	2.349602	1.801495	1.798009
gene_11343	jgi.p|Botci1|11343	Supercontig_1.5	-	425945	427333	49.257236	37.766674	37.693600
gene_11344	jgi.p|Botci1|11344	Supercontig_1.5	+	428025	428580	51.130951	39.203293	39.127441
gene_11346	jgi.p|Botci1|11346	Supercontig_1.5	+	432819	433374	18.107021	13.883076	13.856215
gene_11347	jgi.p|Botci1|11347	Supercontig_1.5	+	433706	435875	2.186667	1.676569	1.673325
gene_11351	jgi.p|Botci1|11351	Supercontig_1.5	+	446444	446683	4.783333	3.667493	3.660397
gene_11352	jgi.p|Botci1|11352	Supercontig_1.5	-	447071	448649	30.839312	23.645220	23.599470
gene_11348	jgi.p|Botci1|11348	Supercontig_1.5	-	437236	438958	373.723541	286.542542	285.988159
gene_11349	jgi.p|Botci1|11349	Supercontig_1.5	+	439511	439759	36.594376	28.057762	28.003475
gene_11350	jgi.p|Botci1|11350	Supercontig_1.5	+	440954	445128	28.069412	21.521473	21.479834
gene_11354	jgi.p|Botci1|11354	Supercontig_1.5	+	452847	453919	1.068134	0.818963	0.817379
gene_11353	jgi.p|Botci1|11353	Supercontig_1.5	+	449146	451968	20.657103	15.838283	15.807638
gene_11355	jgi.p|Botci1|11355	Supercontig_1.5	+	454558	456889	21.872761	16.770355	16.737907
gene_11356	jgi.p|Botci1|11356	Supercontig_1.5	+	457321	459643	68.582100	52.583496	52.481754
gene_11357	jgi.p|Botci1|11357	Supercontig_1.5	-	460971	462034	144.736206	110.972626	110.757912
